,Unnamed: 0,Platform,Brand,Category,Product_Name,Price,Reviewer,Review,Review_splitted,Product_Purchase,Ratings,Date_Of_Review,Response,topic,Polarity,Predicted_Polarity
9118,9729,Shopee,Maybelline,Foundation,Maybelline FIT ME Concealer,12.7,sabbypiee,no comments/review is an image,no comments review is an image, 35 Deep,5.0,3/13/2020 1:07,no,no_topic,0,0
9119,9730,Shopee,Maybelline,Foundation,Maybelline FIT ME Concealer,12.7,basicallyfion,no comments/review is an image,no comments review is an image, 20 Sand,5.0,2/4/2020 18:07,no,no_topic,0,0
9120,9731,Shopee,Maybelline,Foundation,Maybelline FIT ME Concealer,12.7,joannelian92,no comments/review is an image,no comments review is an image, 25 Medium,5.0,1/8/2020 20:09,no,no_topic,0,0
9121,9732,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,mang_guo,"item received in good condition in 4 days. surprised to find fresh mfg date of dec 2019! does not make my stubborn lashes droop immediately upon application, but definitely could not hold curl for 18hrs as claimed. not much volume too",item received in good condition in 4 days, Vol Exp Hypercurl,4.0,3/5/2020 23:53,no,delivery,1,1
9122,9733,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,mang_guo,"item received in good condition in 4 days. surprised to find fresh mfg date of dec 2019! does not make my stubborn lashes droop immediately upon application, but definitely could not hold curl for 18hrs as claimed. not much volume too",surprised to find fresh meg date of dec 2019, Vol Exp Hypercurl,4.0,3/5/2020 23:53,no,quality,1,0
9123,9734,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,mang_guo,"item received in good condition in 4 days. surprised to find fresh mfg date of dec 2019! does not make my stubborn lashes droop immediately upon application, but definitely could not hold curl for 18hrs as claimed. not much volume too",does not make my stubborn lashes droop immediately upon application but definitely could not hold curl for hrs as claimed, Vol Exp Hypercurl,4.0,3/5/2020 23:53,no,quality,0,0
9124,9735,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,mang_guo,"item received in good condition in 4 days. surprised to find fresh mfg date of dec 2019! does not make my stubborn lashes droop immediately upon application, but definitely could not hold curl for 18hrs as claimed. not much volume too",not much volume too, Vol Exp Hypercurl,4.0,3/5/2020 23:53,no,quality,0,1
9125,9736,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,chilliavengers,"received quite fast quite fast.
bubbly wrapped too.",received quite fast quite fast, Vol Exp Hypercurl,5.0,3/5/2020 21:58,no,delivery,1,1
9126,9737,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,chilliavengers,"received quite fast quite fast.
bubbly wrapped too.",bubbly wrapped too, Vol Exp Hypercurl,5.0,3/5/2020 21:58,no,delivery,0,0
9127,9738,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,kikimmj,got it within 2 days! i think it is cheaper to buy in here. excited to use it,got it within 2 days, Magnum Big Sh,5.0,3/12/2020 21:08,no,no_topic,0,0
9128,9739,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,kikimmj,got it within 2 days! i think it is cheaper to buy in here. excited to use it,i think it is cheaper to buy in here, Magnum Big Sh,5.0,3/12/2020 21:08,no,price,1,1
9129,9740,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,kikimmj,got it within 2 days! i think it is cheaper to buy in here. excited to use it,excited to use it, Magnum Big Sh,5.0,3/12/2020 21:08,no,quality,1,0
9130,9741,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,amshl,item received within a week. have not tried it yet. thank you,item received within a week, Falsies PushUp Angel,5.0,3/13/2020 8:34,no,delivery,0,0
9131,9742,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,amshl,item received within a week. have not tried it yet. thank you,have not tried it yet, Falsies PushUp Angel,5.0,3/13/2020 8:34,no,no_topic,0,0
9132,9743,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,amshl,item received within a week. have not tried it yet. thank you,thank you, Falsies PushUp Angel,5.0,3/13/2020 8:34,no,no_topic,0,0
9133,9744,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,chua_4,items received in good shape. thanks.,items received in good shape, Lash Sensational,5.0,1/11/2020 10:17,no,delivery,1,1
9134,9745,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,chua_4,items received in good shape. thanks.,thanks, Lash Sensational,5.0,1/11/2020 10:17,no,no_topic,0,0
9135,9746,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,xiuuxiaa,items well received! hopefully it works well as stated!!!!,items well received, Total Temp,5.0,12/17/2019 23:05,no,delivery,1,1
9136,9747,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,xiuuxiaa,items well received! hopefully it works well as stated!!!!,hopefully it works well as stated, Total Temp,5.0,12/17/2019 23:05,no,quality,1,1
9137,9748,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,orlie2up,"packaged nicely with the rest of my order, came precisely with the free lipstick as indicated in the promotion! 👍👍",packaged nicely with the rest of my order came precisely with the free lipstick as indicated in the promotion, Vol Exp Hypercurl,5.0,11/16/2019 2:54,no,price,1,1
9138,9749,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,aimai08,fast delivery! and with freebies as indicated. thank you very much!,fast delivery, Lash Sensational,5.0,11/2/2019 21:24,no,delivery,1,1
9139,9750,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,aimai08,fast delivery! and with freebies as indicated. thank you very much!,and with freebies as indicated, Lash Sensational,5.0,11/2/2019 21:24,no,price,0,0
9140,9751,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,aimai08,fast delivery! and with freebies as indicated. thank you very much!,thank you very much, Lash Sensational,5.0,11/2/2019 21:24,no,no_topic,0,0
9141,9752,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,natashagc,its ok not that waterproof u cant cry in it... also it does something to the lashes but not all that great for the price. also hate the applicator,its ok not that waterproof u cant cry in it also it does something to the lashes but not all that great for the price, Magnum Big Sh,5.0,10/8/2019 15:31,no,quality,0,0
9142,9753,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,natashagc,its ok not that waterproof u cant cry in it... also it does something to the lashes but not all that great for the price. also hate the applicator,also hate the applicator, Magnum Big Sh,5.0,10/8/2019 15:31,no,quality,-1,0
9143,9754,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,stellahanlim,product well packed in bubble envelope. comes with free gifts as offered in product page.👍,product well packed in bubble envelope, Magnum Big Sh,5.0,9/9/2019 21:29,no,delivery,1,1
9144,9755,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,stellahanlim,product well packed in bubble envelope. comes with free gifts as offered in product page.👍,comes with free gifts as offered in product page, Magnum Big Sh,5.0,9/9/2019 21:29,no,price,1,1
9145,9756,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,snowgalz31,"high recommended mascara. alot of volume and very minimal weight on curled lashes. no or minimal flaking throughout the whole day. as like all waterproof mascara, slightly more difficult to remove. but comes off fine with oil based makeup remover. i personally love it.",high recommended mascara, Falsies PushUp Dram,5.0,6/14/2019 13:19,no,quality,1,0
9146,9757,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,snowgalz31,"high recommended mascara. alot of volume and very minimal weight on curled lashes. no or minimal flaking throughout the whole day. as like all waterproof mascara, slightly more difficult to remove. but comes off fine with oil based makeup remover. i personally love it.",a lot of volume and very minimal weight on curled lashes, Falsies PushUp Dram,5.0,6/14/2019 13:19,no,quality,0,0
9147,9758,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,snowgalz31,"high recommended mascara. alot of volume and very minimal weight on curled lashes. no or minimal flaking throughout the whole day. as like all waterproof mascara, slightly more difficult to remove. but comes off fine with oil based makeup remover. i personally love it.",no or minimal flaking throughout the whole day, Falsies PushUp Dram,5.0,6/14/2019 13:19,no,no_topic,-1,0
9148,9759,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,snowgalz31,"high recommended mascara. alot of volume and very minimal weight on curled lashes. no or minimal flaking throughout the whole day. as like all waterproof mascara, slightly more difficult to remove. but comes off fine with oil based makeup remover. i personally love it.",as like all waterproof mascara slightly more difficult to remove, Falsies PushUp Dram,5.0,6/14/2019 13:19,no,quality,0,1
9149,9760,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,snowgalz31,"high recommended mascara. alot of volume and very minimal weight on curled lashes. no or minimal flaking throughout the whole day. as like all waterproof mascara, slightly more difficult to remove. but comes off fine with oil based makeup remover. i personally love it.",but comes off fine with oil based makeup remover, Falsies PushUp Dram,5.0,6/14/2019 13:19,no,quality,1,0
9150,9761,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,snowgalz31,"high recommended mascara. alot of volume and very minimal weight on curled lashes. no or minimal flaking throughout the whole day. as like all waterproof mascara, slightly more difficult to remove. but comes off fine with oil based makeup remover. i personally love it.",i personally love it, Falsies PushUp Dram,5.0,6/14/2019 13:19,no,quality,1,1
9151,9762,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,notraimi,didn't receive the free gifts as stated....what's the point of listing it out lol,did not receive the free gifts as stated what s the point of listing it out lol, Lash Sensational,1.0,9/4/2019 21:20,no,price,0,1
9152,9763,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,wlelle190,"terrible customer service. they will take days to answer your questions. and if they indicates some free gift, you probably won't be able to get because the conditions is not written till you received the items and post sale staff will told you the condition. this item always smudged my eyes.",terrible customer service, Falsies PushUp Angel,1.0,4/15/2019 14:16,no,service,-1,0
9153,9764,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,wlelle190,"terrible customer service. they will take days to answer your questions. and if they indicates some free gift, you probably won't be able to get because the conditions is not written till you received the items and post sale staff will told you the condition. this item always smudged my eyes.",they will take days to answer your questions, Falsies PushUp Angel,1.0,4/15/2019 14:16,no,no_topic,0,0
9154,9765,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,wlelle190,"terrible customer service. they will take days to answer your questions. and if they indicates some free gift, you probably won't be able to get because the conditions is not written till you received the items and post sale staff will told you the condition. this item always smudged my eyes.",and if they indicates some free gift you probably will not be able to get because the conditions is not written till you received the items and post sale staff will told you the condition, Falsies PushUp Angel,1.0,4/15/2019 14:16,no,price,0,0
9155,9766,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,wlelle190,"terrible customer service. they will take days to answer your questions. and if they indicates some free gift, you probably won't be able to get because the conditions is not written till you received the items and post sale staff will told you the condition. this item always smudged my eyes.",this item always smudged my eyes, Falsies PushUp Angel,1.0,4/15/2019 14:16,no,quality,-1,0
9156,9767,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,stupidchilli,well packaged and fast delivery.,well packaged and fast delivery, Falsies PushUp Angel,4.0,8/28/2019 19:53,no,delivery,1,1
9157,9768,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,yjikes,no comments/review is an image,no comments review is an image, Lash Sensational,5.0,3/6/2020 3:35,no,no_topic,0,0
9158,9769,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,ernyliu,no comments/review is an image,no comments review is an image, Lash Sensational,5.0,3/10/2020 22:39,no,no_topic,0,0
9159,9770,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,charlotte66,no comments/review is an image,no comments review is an image, Magnum Big Sh,5.0,3/13/2020 7:09,no,no_topic,0,0
9160,9771,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,shxlxn,no comments/review is an image,no comments review is an image, Falsies PushUp Angel,5.0,1/15/2020 23:43,no,no_topic,0,0
9161,9772,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,cywong0818,no comments/review is an image,no comments review is an image, Total Temptation WP,5.0,12/1/2019 22:53,no,no_topic,0,0
9162,9773,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,bloo130,no comments/review is an image,no comments review is an image, Lash Sensational,5.0,11/1/2019 19:40,no,no_topic,0,0
9163,9774,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,desiree.t,no comments/review is an image,no comments review is an image, Vol Exp Hypercurl,5.0,10/30/2019 12:14,no,no_topic,0,0
9164,9775,Shopee,Maybelline,Eye,Maybelline Mascaras Collection- Rocket/Falsies/Magnum/Lash Sensational/Hypercurl,15.9,nicolecyj4,no comments/review is an image,no comments review is an image, Lash Sensational,5.0,8/21/2019 21:44,no,no_topic,0,0
9165,9776,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,chcha23,item received.. fast delivery.. thank you seller...hope can much to my skin tone.. 😀😀😀,item received fast delivery thank you seller hope can much to my skin tone, 310 SUN BEIGE,5.0,3/13/2020 14:56,no,delivery,0,1
9166,9777,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,kkyll,very cheap during flash deals and fast delivery! worth it  !!,very cheap during flash deals and fast delivery, 220 NATURAL BEIGE,5.0,3/12/2020 14:08,no,price,1,1
9167,9778,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,kkyll,very cheap during flash deals and fast delivery! worth it  !!,worth it, 220 NATURAL BEIGE,5.0,3/12/2020 14:08,no,price,1,1
9168,9779,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,zombie.cat,"the colour on the packaging seems darker than the colour of the product itself. when apply on skin, thr colour seems so much lighter. it is best to buy or try at physical shop before purchasing online. other than that, all is good. package comes fast and well 👍",the colour on the packaging seems darker than the colour of the product itself, B5 TOFFEE,5.0,2/14/2020 15:53,no,quality,0,0
9169,9780,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,zombie.cat,"the colour on the packaging seems darker than the colour of the product itself. when apply on skin, thr colour seems so much lighter. it is best to buy or try at physical shop before purchasing online. other than that, all is good. package comes fast and well 👍",when apply on skin thr colour seems so much lighter, B5 TOFFEE,5.0,2/14/2020 15:53,no,quality,0,0
9170,9781,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,zombie.cat,"the colour on the packaging seems darker than the colour of the product itself. when apply on skin, thr colour seems so much lighter. it is best to buy or try at physical shop before purchasing online. other than that, all is good. package comes fast and well 👍",it is best to buy or try at physical shop before purchasing online, B5 TOFFEE,5.0,2/14/2020 15:53,no,quality,0,0
9171,9782,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,zombie.cat,"the colour on the packaging seems darker than the colour of the product itself. when apply on skin, thr colour seems so much lighter. it is best to buy or try at physical shop before purchasing online. other than that, all is good. package comes fast and well 👍",other than that all is good, B5 TOFFEE,5.0,2/14/2020 15:53,no,quality,1,1
9172,9783,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,zombie.cat,"the colour on the packaging seems darker than the colour of the product itself. when apply on skin, thr colour seems so much lighter. it is best to buy or try at physical shop before purchasing online. other than that, all is good. package comes fast and well 👍",package comes fast and well, B5 TOFFEE,5.0,2/14/2020 15:53,no,delivery,1,1
9173,9784,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,aaleyra,very fast and well wrap. item remain intact,very fast and well wrap, B1 NATURAL BEIGE,5.0,3/4/2020 21:00,no,delivery,1,1
9174,9785,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,aaleyra,very fast and well wrap. item remain intact,item remain intact, B1 NATURAL BEIGE,5.0,3/4/2020 21:00,no,no_topic,0,0
9175,9786,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,buunski,"really light, not cakey, love it",really light not cakey love it, O3 NATURAL BUFF,5.0,2/9/2020 21:54,no,quality,1,1
9176,9787,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,janezhou03,can't wait to use. well packed. fast delivery.,can not wait to use, B1 NATURAL BEIGE,5.0,1/16/2020 19:23,no,quality,0,0
9177,9788,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,janezhou03,can't wait to use. well packed. fast delivery.,well packed, B1 NATURAL BEIGE,5.0,1/16/2020 19:23,no,delivery,1,1
9178,9789,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,janezhou03,can't wait to use. well packed. fast delivery.,fast delivery, B1 NATURAL BEIGE,5.0,1/16/2020 19:23,no,delivery,1,1
9179,9790,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,nicollettee,"fast delivery by seller! not a new purchase, have been using the foundation for some time. good purchase during sales.",fast delivery by seller, B1 NATURAL BEIGE,5.0,1/2/2020 8:10,no,delivery,1,1
9180,9791,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,nicollettee,"fast delivery by seller! not a new purchase, have been using the foundation for some time. good purchase during sales.",not a new purchase have been using the foundation for some time, B1 NATURAL BEIGE,5.0,1/2/2020 8:10,no,quality,0,0
9181,9792,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,nicollettee,"fast delivery by seller! not a new purchase, have been using the foundation for some time. good purchase during sales.",good purchase during sales, B1 NATURAL BEIGE,5.0,1/2/2020 8:10,no,price,1,1
9182,9793,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,teolifah,received in good condition! thanks seller.,received in good condition, O1 CLASSIC IVORY,5.0,11/14/2019 22:32,no,delivery,1,1
9183,9794,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,teolifah,received in good condition! thanks seller.,thanks seller, O1 CLASSIC IVORY,5.0,11/14/2019 22:32,no,no_topic,0,1
9184,9795,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,ednasoo123,powder received in good condition and delivery is very fast. nice to use too and worth the price.,powder received in good condition and delivery is very fast, B1 NATURAL BEIGE,5.0,11/17/2019 15:25,no,delivery,1,1
9185,9796,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,ednasoo123,powder received in good condition and delivery is very fast. nice to use too and worth the price.,nice to use too and worth the price, B1 NATURAL BEIGE,5.0,11/17/2019 15:25,no,price,1,1
9186,9797,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,tankeyin,received in good condition,received in good condition, B3 PURE BEIGE,5.0,11/21/2019 22:04,no,delivery,1,1
9187,9798,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,silviays,"fast delivery, repeated purchase, recommended to buy from this seller",fast delivery repeated purchase recommended to buy from this seller, O3 NATURAL BUFF,4.0,11/2/2019 2:35,no,delivery,1,1
9188,9799,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,ziwei18,fast delivery.received in good condition.,fast delivery received in good condition, O3 NATURAL BUFF,5.0,11/18/2019 3:00,no,delivery,1,1
9189,9800,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,ira.teck,"fast delivery, received in good condition.. cheaper than retail store..",fast delivery received in good condition cheaper than retail store, B1 NATURAL BEIGE,5.0,11/4/2019 14:35,no,delivery,1,1
9190,9801,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,rose.yus,fast delivery.. items well packed,fast delivery items well packed, O3 NATURAL BUFF,5.0,11/3/2019 22:14,no,delivery,1,1
9191,9802,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,vivianchua_sg,"never expected to receive the items so fast. and the products quality look good. see as the attached pic, the products are true to the pics. seller are reponsive to the queries and friendly too. i will definitely restock the products again in the future. will recommend my friends too.",never expected to receive the items so fast, O3 NATURAL BUFF,5.0,9/4/2019 19:12,no,delivery,1,1
9192,9803,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,vivianchua_sg,"never expected to receive the items so fast. and the products quality look good. see as the attached pic, the products are true to the pics. seller are reponsive to the queries and friendly too. i will definitely restock the products again in the future. will recommend my friends too.",and the products quality look good, O3 NATURAL BUFF,5.0,9/4/2019 19:12,no,quality,1,1
9193,9804,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,vivianchua_sg,"never expected to receive the items so fast. and the products quality look good. see as the attached pic, the products are true to the pics. seller are reponsive to the queries and friendly too. i will definitely restock the products again in the future. will recommend my friends too.",see as the attached pic the products are true to the pics, O3 NATURAL BUFF,5.0,9/4/2019 19:12,no,no_topic,0,0
9194,9805,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,vivianchua_sg,"never expected to receive the items so fast. and the products quality look good. see as the attached pic, the products are true to the pics. seller are reponsive to the queries and friendly too. i will definitely restock the products again in the future. will recommend my friends too.",seller are responsive to the queries and friendly too, O3 NATURAL BUFF,5.0,9/4/2019 19:12,no,service,1,1
9195,9806,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,vivianchua_sg,"never expected to receive the items so fast. and the products quality look good. see as the attached pic, the products are true to the pics. seller are reponsive to the queries and friendly too. i will definitely restock the products again in the future. will recommend my friends too.",i will definitely restock the products again in the future, O3 NATURAL BUFF,5.0,9/4/2019 19:12,no,quality,0,1
9196,9807,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,vivianchua_sg,"never expected to receive the items so fast. and the products quality look good. see as the attached pic, the products are true to the pics. seller are reponsive to the queries and friendly too. i will definitely restock the products again in the future. will recommend my friends too.",will recommend my friends too, O3 NATURAL BUFF,5.0,9/4/2019 19:12,no,quality,1,1
9197,9808,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,zuhairahrz,fast delivery,fast delivery, B1 NATURAL BEIGE,5.0,10/20/2019 0:08,no,delivery,1,1
9198,9809,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,imanzzxz,really fast delivery!!,really fast delivery, B4 SUN BEIGE,5.0,10/12/2019 18:38,no,delivery,1,1
9199,9810,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,geegee96,great item! may have picked a tone that's too light for my skin colour though,great item, B1 NATURAL BEIGE,5.0,10/9/2019 19:06,no,quality,1,1
9200,9811,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,geegee96,great item! may have picked a tone that's too light for my skin colour though,may have picked a tone that is too light for my skin colour though, B1 NATURAL BEIGE,5.0,10/9/2019 19:06,no,quality,0,0
9201,9812,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,edaroomies,fast delivery. love the product. will purchase again. thank you :),fast delivery, O3 NATURAL BUFF,5.0,9/11/2019 16:09,no,delivery,1,1
9202,9813,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,edaroomies,fast delivery. love the product. will purchase again. thank you :),love the product, O3 NATURAL BUFF,5.0,9/11/2019 16:09,no,quality,1,1
9203,9814,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,edaroomies,fast delivery. love the product. will purchase again. thank you :),will purchase again, O3 NATURAL BUFF,5.0,9/11/2019 16:09,no,quality,0,0
9204,9815,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,edaroomies,fast delivery. love the product. will purchase again. thank you :),thank you, O3 NATURAL BUFF,5.0,9/11/2019 16:09,no,no_topic,0,0
9205,9816,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,huizi_,not bad to use. delivery quite slow. no complains. cheap ....,not bad to use, O1 CLASSIC IVORY,5.0,8/24/2019 23:36,no,quality,1,0
9206,9817,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,huizi_,not bad to use. delivery quite slow. no complains. cheap ....,delivery quite slow, O1 CLASSIC IVORY,5.0,8/24/2019 23:36,no,delivery,-1,0
9207,9818,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,huizi_,not bad to use. delivery quite slow. no complains. cheap ....,no complains, O1 CLASSIC IVORY,5.0,8/24/2019 23:36,no,no_topic,0,0
9208,9819,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,huizi_,not bad to use. delivery quite slow. no complains. cheap ....,cheap, O1 CLASSIC IVORY,5.0,8/24/2019 23:36,no,price,1,0
9209,9820,Shopee,Maybelline,Foundation,Maybelline FIT ME Skin-Fit Powder Foundation,19.9,habibahbtibrahim,fast delivery. ordered sunday evening received on tuesday morning 👍👍great deal!,fast delivery, B5 TOFFEE,5.0,9/10/2019 14:13,no,delivery,1,1
