,Unnamed:_0,Platform,Brand,Category,Product_Name,Price,Reviewer,Review,Review_splitted,Product_Purchase,Ratings,Date_Of_Review,Response,topic
10974,10974,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,wailingchoy,"this product gave me green eyebrows, when the colour is suppose to be dark brown. you know those places that tattoo eyebrows, and the colours fades off a bit and it turns green? this is similar but ain't any better because it's a really deep green right now. and yes, i followed the instructions too.",this is similar but ain t any better because it is a really deep green right now,Variation: Dark Brown,1.0,2019-10-15 20:03:00,no,no_topic
10975,10975,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,wailingchoy,"this product gave me green eyebrows, when the colour is suppose to be dark brown. you know those places that tattoo eyebrows, and the colours fades off a bit and it turns green? this is similar but ain't any better because it's a really deep green right now. and yes, i followed the instructions too.",and yes i followed the instructions too,Variation: Dark Brown,1.0,2019-10-15 20:03:00,no,no_topic
10976,10976,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,rileyjtong,delivery was fast. just hope that the colour would last longer.,delivery was fast,Variation: Dark Brown,5.0,2019-10-08 21:14:00,no,delivery
10977,10977,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,rileyjtong,delivery was fast. just hope that the colour would last longer.,just hope that the colour would last longer,Variation: Dark Brown,5.0,2019-10-08 21:14:00,no,quality
10978,10978,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,krispy,received in 2 working days :),received in 2 working days,Variation: Grey Brown,5.0,2019-09-07 13:33:00,no,delivery
10979,10979,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,thhoon72,this is my 3rd tube. very easy & convenient to use. love it!,this is my ord tube,Variation: Grey Brown,5.0,2019-07-05 19:39:00,no,no_topic
10980,10980,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,thhoon72,this is my 3rd tube. very easy & convenient to use. love it!,very easy convenient to use,Variation: Grey Brown,5.0,2019-07-05 19:39:00,no,quality
10981,10981,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,thhoon72,this is my 3rd tube. very easy & convenient to use. love it!,love it,Variation: Grey Brown,5.0,2019-07-05 19:39:00,no,quality
10982,10982,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,nadyabaharein,love it!! tested it and my eyebrow looks good!! i no longer need to draw my eyebrows everyday.,love it,Variation: Light Brown,5.0,2019-05-02 19:11:00,no,quality
10983,10983,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,nadyabaharein,love it!! tested it and my eyebrow looks good!! i no longer need to draw my eyebrows everyday.,tested it and my eyebrow looks good,Variation: Light Brown,5.0,2019-05-02 19:11:00,no,quality
10984,10984,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,nadyabaharein,love it!! tested it and my eyebrow looks good!! i no longer need to draw my eyebrows everyday.,i no longer need to draw my eyebrows everyday,Variation: Light Brown,5.0,2019-05-02 19:11:00,no,no_topic
10985,10985,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,hryllwn,well received. well packed. i've bought this many times and it's great to use! will keep purchasing,well received,Variation: Grey Brown,5.0,2019-08-18 21:02:00,no,delivery
10986,10986,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,hryllwn,well received. well packed. i've bought this many times and it's great to use! will keep purchasing,well packed,Variation: Grey Brown,5.0,2019-08-18 21:02:00,no,delivery
10987,10987,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,hryllwn,well received. well packed. i've bought this many times and it's great to use! will keep purchasing,I have bought this many times and it is great to use,Variation: Grey Brown,5.0,2019-08-18 21:02:00,no,quality
10988,10988,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,hryllwn,well received. well packed. i've bought this many times and it's great to use! will keep purchasing,will keep purchasing,Variation: Grey Brown,5.0,2019-08-18 21:02:00,no,no_topic
10989,10989,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,ellailah14,fast delivery.item well-packed and received in good condition.,fast delivery item well packed and received in good condition,Variation: Grey Brown,5.0,2019-09-07 19:28:00,no,delivery
10990,10990,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,darhoney,fast delivery! items received in good condition. yet to try. 😜,fast delivery,Variation: Light Brown,5.0,2019-06-08 16:44:00,no,delivery
10991,10991,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,darhoney,fast delivery! items received in good condition. yet to try. 😜,items received in good condition,Variation: Light Brown,5.0,2019-06-08 16:44:00,no,delivery
10992,10992,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,darhoney,fast delivery! items received in good condition. yet to try. 😜,yet to try,Variation: Light Brown,5.0,2019-06-08 16:44:00,no,no_topic
10993,10993,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,dramalala,quick delivery! price is reasonable. will definitely buy again.,quick delivery,Variation: Light Brown,5.0,2019-07-16 20:26:00,no,delivery
10994,10994,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,dramalala,quick delivery! price is reasonable. will definitely buy again.,price is reasonable,Variation: Light Brown,5.0,2019-07-16 20:26:00,no,price
10995,10995,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,dramalala,quick delivery! price is reasonable. will definitely buy again.,will definitely buy again,Variation: Light Brown,5.0,2019-07-16 20:26:00,no,quality
10996,10996,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,sherylkoh,no comments/review is an image,no comments review is an image,Variation: Light Brown,5.0,2019-06-07 22:01:00,no,no_topic
10997,10997,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,awesomerockshoe,no comments/review is an image,no comments review is an image,Variation: Grey Brown,5.0,2019-12-17 19:55:00,no,no_topic
10998,10998,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,raaanice,no comments/review is an image,no comments review is an image,Variation: Grey Brown,5.0,2019-10-04 08:21:00,no,no_topic
10999,10999,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,wklisah,no comments/review is an image,no comments review is an image,Variation: Grey Brown,5.0,2019-08-20 20:01:00,no,no_topic
11000,11000,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,shivaass,no comments/review is an image,no comments review is an image,Variation: Dark Brown,5.0,2019-05-23 13:10:00,no,no_topic
11001,11001,Shopee,Maybelline,Eye,Fashion Brow Brow Tattoo Tint Gel - Dark Brown / Grey Brown / Light Brown,19.9,chumaleb,no comments/review is an image,no comments review is an image,Variation: Light Brown,5.0,2019-06-11 21:22:00,no,no_topic
11002,11002,Shopee,Maybelline,Eye,Maybelline Brow Drama Pomade Crayon - Brown 1 / Brown 3 / Brown 4,8.45,salbiahsirat,no comments/review is an image,no comments review is an image,Variation: Crayon - Brown 1,5.0,2019-08-07 00:17:00,no,no_topic
11003,11003,Shopee,Maybelline,Eye,Maybelline Falsies Push Up Angel Mascara,17.5,litingk,received product nicely packed. i was also given a free mini sensational lipstick :),received product nicely packed,,5.0,2019-11-21 21:15:00,no,delivery
11004,11004,Shopee,Maybelline,Eye,Maybelline Falsies Push Up Angel Mascara,17.5,litingk,received product nicely packed. i was also given a free mini sensational lipstick :),i was also given a free mini sensational lipstick,,5.0,2019-11-21 21:15:00,no,price
11005,11005,Shopee,Maybelline,Eye,Maybelline Falsies Push Up Angel Mascara,17.5,joya.joy,love it. a little clumpy but it could be i was too excited i tried on top of my already macara-ed lashes😁,love it,,5.0,2019-10-12 16:35:00,no,quality
11006,11006,Shopee,Maybelline,Eye,Maybelline Falsies Push Up Angel Mascara,17.5,joya.joy,love it. a little clumpy but it could be i was too excited i tried on top of my already macara-ed lashes😁,a little clumpy but it could be i was too excited i tried on top of my already macara ed lashes,,5.0,2019-10-12 16:35:00,no,quality
11007,11007,Shopee,Maybelline,Eye,Maybelline Falsies Push Up Angel Mascara,17.5,siegetanks,item is as described (: order processed quickly and would buy again 👍,item is as described order processed quickly and would buy again,,5.0,2019-08-05 12:47:00,no,quality
11008,11008,Shopee,Maybelline,Eye,Maybelline Falsies Push Up Angel Mascara,17.5,giantzulaiha91,no comments/review is an image,no comments review is an image,,5.0,2019-06-11 19:09:00,no,no_topic
11009,11009,Shopee,Maybelline,Eye,Maybelline Tone on Tone NUDES - Stars On Edge,11.34,,no reviews receive,no reviews receive,,,,,delivery
11010,11010,Shopee,Maybelline,Lip,Maybelline Color Sensational Lip Gradation Lipstick,11.95,,no reviews receive,no reviews receive,,,,,delivery
11011,11011,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,geoffreylip,product arrived within three days. came well padded. great value for what we got. not tested yet but trust it will be good.,product arrived within three days,,5.0,2020-02-27 21:02:00,no,delivery
11012,11012,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,geoffreylip,product arrived within three days. came well padded. great value for what we got. not tested yet but trust it will be good.,came well padded,,5.0,2020-02-27 21:02:00,no,no_topic
11013,11013,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,geoffreylip,product arrived within three days. came well padded. great value for what we got. not tested yet but trust it will be good.,great value for what we got,,5.0,2020-02-27 21:02:00,no,price
11014,11014,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,geoffreylip,product arrived within three days. came well padded. great value for what we got. not tested yet but trust it will be good.,not tested yet but trust it will be good,,5.0,2020-02-27 21:02:00,no,quality
11015,11015,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,fuzzytotoro,fast shipping. i got it for only 48 dollars during flash sale! there are so many products i never tried before and very excited to try!,fast shipping,,5.0,2020-03-08 15:14:00,no,delivery
11016,11016,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,fuzzytotoro,fast shipping. i got it for only 48 dollars during flash sale! there are so many products i never tried before and very excited to try!,i got it for only 48 dollars during flash sale,,5.0,2020-03-08 15:14:00,no,price
11017,11017,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,fuzzytotoro,fast shipping. i got it for only 48 dollars during flash sale! there are so many products i never tried before and very excited to try!,there are so many products i never tried before and very excited to try,,5.0,2020-03-08 15:14:00,no,no_topic
11018,11018,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,nexxcexxa,received all in good condition. worth the price. but just wondering how come flash deal more ex than normal times. #shopeehaul,received all in good condition,,5.0,2020-02-26 15:20:00,no,delivery
11019,11019,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,nexxcexxa,received all in good condition. worth the price. but just wondering how come flash deal more ex than normal times. #shopeehaul,worth the price,,5.0,2020-02-26 15:20:00,no,price
11020,11020,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,nexxcexxa,received all in good condition. worth the price. but just wondering how come flash deal more ex than normal times. #shopeehaul,but just wondering how come flash deal more ex than normal times,,5.0,2020-02-26 15:20:00,no,price
11021,11021,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,nexxcexxa,received all in good condition. worth the price. but just wondering how come flash deal more ex than normal times. #shopeehaul,shopeehaul,,5.0,2020-02-26 15:20:00,no,no_topic
11022,11022,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,eternaldays,quite worth it for $48. good for those who's keen on trying a new set of skincare regime. also comes with sleeping hair mask,quite worth it for 48,,5.0,2020-02-19 22:24:00,no,price
11023,11023,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,eternaldays,quite worth it for $48. good for those who's keen on trying a new set of skincare regime. also comes with sleeping hair mask,good for those who is keen on trying a new set of skincare regime,,5.0,2020-02-19 22:24:00,no,quality
11024,11024,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,eternaldays,quite worth it for $48. good for those who's keen on trying a new set of skincare regime. also comes with sleeping hair mask,also comes with sleeping hair mask,,5.0,2020-02-19 22:24:00,no,quality
11025,11025,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,agnesn12,fast delivery and worth the price. long expiry date (2022).,fast delivery and worth the price,,5.0,2020-03-08 11:34:00,no,price
11026,11026,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,agnesn12,fast delivery and worth the price. long expiry date (2022).,long expiry date 2022,,5.0,2020-03-08 11:34:00,no,quality
11027,11027,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,cyndiyap,the most worth brand box i've bought on shopee!!! love all the products. super useful,the most worth brand box I have bought on hope,,5.0,2020-02-16 02:16:00,no,price
11028,11028,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,cyndiyap,the most worth brand box i've bought on shopee!!! love all the products. super useful,love all the products,,5.0,2020-02-16 02:16:00,no,quality
11029,11029,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,cyndiyap,the most worth brand box i've bought on shopee!!! love all the products. super useful,super useful,,5.0,2020-02-16 02:16:00,no,quality
11030,11030,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,12bidalot,item received in good condition. bought it during flash sale.,item received in good condition,,5.0,2020-02-25 20:23:00,no,delivery
11031,11031,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,12bidalot,item received in good condition. bought it during flash sale.,bought it during flash sale,,5.0,2020-02-25 20:23:00,no,price
11032,11032,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,zabreadbro,bought it during flashsale. super worth it the price. have not start using yet.,bought it during flashsale,,5.0,2020-02-18 14:46:00,no,no_topic
11033,11033,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,zabreadbro,bought it during flashsale. super worth it the price. have not start using yet.,super worth it the price,,5.0,2020-02-18 14:46:00,no,price
11034,11034,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,zabreadbro,bought it during flashsale. super worth it the price. have not start using yet.,have not start using yet,,5.0,2020-02-18 14:46:00,no,quality
11035,11035,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,12bidalot,item received in good condition. bought it during flash sale.,item received in good condition,,5.0,2020-02-14 15:37:00,no,delivery
11036,11036,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,12bidalot,item received in good condition. bought it during flash sale.,bought it during flash sale,,5.0,2020-02-14 15:37:00,no,price
11037,11037,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,jaminachua,"items included in the brand box are well worth the price paid.
great deal for trying out their new products but don't wanna commit yet.",items included in the brand box are well worth the price paid,,5.0,2020-02-11 19:28:00,no,price
11038,11038,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,jaminachua,"items included in the brand box are well worth the price paid.
great deal for trying out their new products but don't wanna commit yet.",great deal for trying out their new products but do not wan na commit yet,,5.0,2020-02-11 19:28:00,no,price
11039,11039,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,ammaspooja,love all the products and got them all for an amazing deal. super fast delivery! ordered it yesterday morning and got it today! cheers😁,love all the products and got them all for an amazing deal,,5.0,2020-02-14 22:00:00,no,price
11040,11040,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,ammaspooja,love all the products and got them all for an amazing deal. super fast delivery! ordered it yesterday morning and got it today! cheers😁,super fast delivery,,5.0,2020-02-14 22:00:00,no,delivery
11041,11041,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,ammaspooja,love all the products and got them all for an amazing deal. super fast delivery! ordered it yesterday morning and got it today! cheers😁,ordered it yesterday morning and got it today,,5.0,2020-02-14 22:00:00,no,no_topic
11042,11042,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,ammaspooja,love all the products and got them all for an amazing deal. super fast delivery! ordered it yesterday morning and got it today! cheers😁,cheers,,5.0,2020-02-14 22:00:00,no,no_topic
11043,11043,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,laopha17,good conditions and delivery fast,good conditions and delivery fast,,5.0,2020-02-25 13:05:00,no,delivery
11044,11044,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,fuschialck,"super fast delivery! bought it during flash deal for $48 and surprised to received a jeju travel kit free! thanks so much! didn't know the price includes so many items, thought it was a few as shown on the product page. glad i didn't cancel on deal!",super fast delivery,,5.0,2020-02-05 17:51:00,no,delivery
11045,11045,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,fuschialck,"super fast delivery! bought it during flash deal for $48 and surprised to received a jeju travel kit free! thanks so much! didn't know the price includes so many items, thought it was a few as shown on the product page. glad i didn't cancel on deal!",bought it during flash deal for 48 and surprised to received a jesu travel kit free,,5.0,2020-02-05 17:51:00,no,price
11046,11046,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,fuschialck,"super fast delivery! bought it during flash deal for $48 and surprised to received a jeju travel kit free! thanks so much! didn't know the price includes so many items, thought it was a few as shown on the product page. glad i didn't cancel on deal!",thanks so much,,5.0,2020-02-05 17:51:00,no,no_topic
11047,11047,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,fuschialck,"super fast delivery! bought it during flash deal for $48 and surprised to received a jeju travel kit free! thanks so much! didn't know the price includes so many items, thought it was a few as shown on the product page. glad i didn't cancel on deal!",did not know the price includes so many items thought it was a few as shown on the product page,,5.0,2020-02-05 17:51:00,no,price
11048,11048,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,fuschialck,"super fast delivery! bought it during flash deal for $48 and surprised to received a jeju travel kit free! thanks so much! didn't know the price includes so many items, thought it was a few as shown on the product page. glad i didn't cancel on deal!",glad i did not cancel on deal,,5.0,2020-02-05 17:51:00,no,price
11049,11049,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,felinyan,"totally worth it and thank you for the free jeju travel kit. all the products excluding the travel kit and bija cica mask, expires in 2022. recommended.",totally worth it and thank you for the free jesu travel kit,,5.0,2020-02-11 18:44:00,no,price
11050,11050,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,felinyan,"totally worth it and thank you for the free jeju travel kit. all the products excluding the travel kit and bija cica mask, expires in 2022. recommended.",all the products excluding the travel kit and biya cica mask expires in 2022 recommended,,5.0,2020-02-11 18:44:00,no,quality
11051,11051,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,spgal18,very worth it!!! love e products!!!!,very worth it,,5.0,2020-02-05 19:20:00,no,price
11052,11052,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,spgal18,very worth it!!! love e products!!!!,love e products,,5.0,2020-02-05 19:20:00,no,quality
11053,11053,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,ns.shya,surprise box was worth the price. it would have made it even better if we could choose the colour of the lip tint that they included in the brand box.,surprise box was worth the price,,4.0,2020-01-21 21:05:00,no,price
11054,11054,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,ns.shya,surprise box was worth the price. it would have made it even better if we could choose the colour of the lip tint that they included in the brand box.,it would have made it even better if we could choose the colour of the lip tint that they included in the brand box,,4.0,2020-01-21 21:05:00,no,quality
11055,11055,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,jasminecl,the items are neatly bubble-wrapped and packed in a box. very worth the price.,the items are neatly bubble wrapped and packed in a box,,5.0,2020-01-23 15:36:00,no,delivery
11056,11056,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,jasminecl,the items are neatly bubble-wrapped and packed in a box. very worth the price.,very worth the price,,5.0,2020-01-23 15:36:00,no,price
11057,11057,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,rookiewookie,"i love it! fast delivery. pleasant delivery service. prompt communication. great packaging. awesome product, i'm a happy customer! :)) thanks for the freebie samples!",i love it,,5.0,2020-01-09 15:52:00,no,quality
11058,11058,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,rookiewookie,"i love it! fast delivery. pleasant delivery service. prompt communication. great packaging. awesome product, i'm a happy customer! :)) thanks for the freebie samples!",fast delivery,,5.0,2020-01-09 15:52:00,no,delivery
11059,11059,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,rookiewookie,"i love it! fast delivery. pleasant delivery service. prompt communication. great packaging. awesome product, i'm a happy customer! :)) thanks for the freebie samples!",pleasant delivery service,,5.0,2020-01-09 15:52:00,no,service
11060,11060,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,rookiewookie,"i love it! fast delivery. pleasant delivery service. prompt communication. great packaging. awesome product, i'm a happy customer! :)) thanks for the freebie samples!",prompt communication,,5.0,2020-01-09 15:52:00,no,no_topic
11061,11061,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,rookiewookie,"i love it! fast delivery. pleasant delivery service. prompt communication. great packaging. awesome product, i'm a happy customer! :)) thanks for the freebie samples!",great packaging,,5.0,2020-01-09 15:52:00,no,delivery
11062,11062,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,rookiewookie,"i love it! fast delivery. pleasant delivery service. prompt communication. great packaging. awesome product, i'm a happy customer! :)) thanks for the freebie samples!",awesome product I am a happy customer,,5.0,2020-01-09 15:52:00,no,quality
11063,11063,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,rookiewookie,"i love it! fast delivery. pleasant delivery service. prompt communication. great packaging. awesome product, i'm a happy customer! :)) thanks for the freebie samples!",thanks for the freebie samples,,5.0,2020-01-09 15:52:00,no,price
11064,11064,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,justnego,fast delivery. worth the money too!!! there are 8 items in total,fast delivery,,5.0,2020-01-17 05:08:00,no,delivery
11065,11065,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,justnego,fast delivery. worth the money too!!! there are 8 items in total,worth the money too,,5.0,2020-01-17 05:08:00,no,price
11066,11066,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,justnego,fast delivery. worth the money too!!! there are 8 items in total,there are 8 items in total,,5.0,2020-01-17 05:08:00,no,no_topic
11067,11067,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,uhhiitsphilia,items came very quickly and in good condition! very worth it :),items came very quickly and in good condition,,5.0,2020-01-12 15:08:00,no,delivery
11068,11068,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,uhhiitsphilia,items came very quickly and in good condition! very worth it :),very worth it,,5.0,2020-01-12 15:08:00,no,price
11069,11069,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,missyjae,"very worth, excited to try the products. in good condition.",very worth excited to try the products,,5.0,2020-01-08 22:18:00,no,price
11070,11070,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,missyjae,"very worth, excited to try the products. in good condition.",in good condition,,5.0,2020-01-08 22:18:00,no,delivery
11071,11071,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,dyanchid,"items came wrapped in bubble wrap, but one of the box tore in shipping. many items and really worth the money!!",items came wrapped in bubble wrap but one of the box tore in shipping,,5.0,2020-01-08 15:53:00,no,delivery
11072,11072,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,dyanchid,"items came wrapped in bubble wrap, but one of the box tore in shipping. many items and really worth the money!!",many items and really worth the money,,5.0,2020-01-08 15:53:00,no,price
11073,11073,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,edaka22,great beauty box from innisfree. definitely worth the $48 paid as the retail value of all the items is double. i like most of the items included inside.,great beauty box from innisfree,,5.0,2019-12-28 12:59:00,no,quality
11074,11074,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,edaka22,great beauty box from innisfree. definitely worth the $48 paid as the retail value of all the items is double. i like most of the items included inside.,definitely worth the 48 paid as the retail value of all the items is double,,5.0,2019-12-28 12:59:00,no,price
11075,11075,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,edaka22,great beauty box from innisfree. definitely worth the $48 paid as the retail value of all the items is double. i like most of the items included inside.,i like most of the items included inside,,5.0,2019-12-28 12:59:00,no,quality
11076,11076,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,vighnalisa,love it!!! super fast delivery! managed to get it in time for new year!,love it,,5.0,2019-12-31 10:50:00,no,quality
11077,11077,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,vighnalisa,love it!!! super fast delivery! managed to get it in time for new year!,super fast delivery,,5.0,2019-12-31 10:50:00,no,delivery
11078,11078,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,vighnalisa,love it!!! super fast delivery! managed to get it in time for new year!,managed to get it in time for new year,,5.0,2019-12-31 10:50:00,no,no_topic
11079,11079,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,randyeo,average,average,,4.0,2020-01-09 08:29:00,no,no_topic
11080,11080,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,jasanne12,"delivery was fast. received well, definitely worth the money paid!",delivery was fast,,5.0,2019-12-31 10:27:00,no,delivery
11081,11081,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,jasanne12,"delivery was fast. received well, definitely worth the money paid!",received well definitely worth the money paid,,5.0,2019-12-31 10:27:00,no,price
11082,11082,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,laiyiling97,really worth it as items are all useful. delivery took 2 working days.,really worth it as items are all useful,,5.0,2019-12-27 15:08:00,no,price
11083,11083,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,laiyiling97,really worth it as items are all useful. delivery took 2 working days.,delivery took 2 working days,,5.0,2019-12-27 15:08:00,no,delivery
11084,11084,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,kellysiah1999,"wow so many items!! love love love love love it 😍😍😍 thanks innisfree! delivery was good, called sf express to arrange redelivery and surprisingly everything went smoothly. received about a week after placing order on 12.12",wow so many items,,5.0,2019-12-19 21:01:00,no,no_topic
11085,11085,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,kellysiah1999,"wow so many items!! love love love love love it 😍😍😍 thanks innisfree! delivery was good, called sf express to arrange redelivery and surprisingly everything went smoothly. received about a week after placing order on 12.12",love love love love love it thanks innisfree,,5.0,2019-12-19 21:01:00,no,quality
11086,11086,Shopee,Innisfree,Gift Sets,innisfree Brand Box,122.5,kellysiah1999,"wow so many items!! love love love love love it 😍😍😍 thanks innisfree! delivery was good, called sf express to arrange redelivery and surprisingly everything went smoothly. received about a week after placing order on 12.12",delivery was good called sf express to arrange redeliver and surprisingly everything went smoothly,,5.0,2019-12-19 21:01:00,no,delivery
