,Brand,Category,Product Name ,Price,Reviewer,Review,Product Purchase,Ratings,Date Of Review,Response,tokenized_reviews,Polarity
4232,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,salbiahsirat,no contact me for require or update, Make Me Blush,1,11/18/2019 13:32,no,"['no', 'contact', 'me', 'for', 'require', 'or', 'update']",0
4233,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,salbiahsirat,very bad they not even give you an answer, Make Me Blush,1,11/18/2019 13:32,no,"['very', 'bad', 'they', 'not', 'even', 'give', 'you', 'an', 'answer']",-1
4234,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,salbiahsirat,seriously useless, Make Me Blush,1,11/18/2019 13:32,no,"['seriously', 'useless']",-1
4235,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,fleurdeliz_19,ordered 11 november, Make Me Blush,5,11/22/2019 16:28,no,"['ordered', '11', 'november']",0
4236,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,fleurdeliz_19,received 22nd november, Make Me Blush,5,11/22/2019 16:28,no,"['received', '22nd', 'november']",0
4237,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,fleurdeliz_19,in good condition, Make Me Blush,5,11/22/2019 16:28,no,"['in', 'good', 'condition']",1
4238,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,fleurdeliz_19,manufactured date is 2019, Make Me Blush,5,11/22/2019 16:28,no,"['manufactured', 'date', 'is', '2019']",0
4239,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,fleurdeliz_19, colors also nice, Make Me Blush,5,11/22/2019 16:28,no,"['colors', 'also', 'nice']",1
4240,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,fleurdeliz_19,all in all good, Make Me Blush,5,11/22/2019 16:28,no,"['all', 'in', 'all', 'good']",1
4241,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,fleurdeliz_19,thank you, Make Me Blush,5,11/22/2019 16:28,no,"['thank', 'you']",1
4242,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,hihi.bee,items came in good condition, Barely There,5,11/21/2019 23:47,no,"['items', 'came', 'in', 'good', 'condition']",1
4243,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,hihi.bee,the packaging is quite nice, Barely There,5,11/21/2019 23:47,no,"['the', 'packaging', 'is', 'quite', 'nice']",1
4244,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,hihi.bee,the price of 11 for 2 of the lipsticks altogether is such great deal , Barely There,5,11/21/2019 23:47,no,"['the', 'price', 'of', '11', 'for', '2', 'of', 'the', 'lipsticks', 'altogether', 'is', 'such', 'great', 'deal']",1
4245,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,lizzyly11,bought during 11 11 sale, Technically Pink,5,11/25/2019 23:54,no,"['bought', 'during', '11', '11', 'sale']",0
4246,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,lizzyly11, received 25 nov 2019, Technically Pink,5,11/25/2019 23:54,no,"['received', '25', 'nov', '2019']",0
4247,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,lizzyly11,received in good condition, Technically Pink,5,11/25/2019 23:54,no,"['received', 'in', 'good', 'condition']",1
4248,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,lizzyly11, packed well, Technically Pink,5,11/25/2019 23:54,no,"['packed', 'well']",1
4249,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,lizzyly11,thank you, Technically Pink,5,11/25/2019 23:54,no,"['thank', 'you']",1
4250,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,lizzyly11,the lipsticks have kind of smell that might not be suitable for some users , Technically Pink,5,11/25/2019 23:54,no,"['the', 'lipsticks', 'have', 'kind', 'of', 'smell', 'that', 'might', 'not', 'be', 'suitable', 'for', 'some', 'users']",0
4251,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,angpq,nice color, Technically Pink,5,11/4/2019 21:29,no,"['nice', 'color']",1
4252,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,angpq,mfg 2019 love the colour, Technically Pink,5,11/4/2019 21:29,no,"['mfg', '2019', 'love', 'the', 'colour']",1
4253,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,angpq,bought when it is really good price, Technically Pink,5,11/4/2019 21:29,no,"['bought', 'when', 'it', 'is', 'really', 'good', 'price']",1
4254,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,angpq,worth it , Technically Pink,5,11/4/2019 21:29,no,"['worth', 'it']",1
4255,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,sheriyh,love the colour, Touch of Nude,5,11/7/2019 10:58,no,"['love', 'the', 'colour']",1
4256,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,sheriyh,colour stays after 24 hours, Touch of Nude,5,11/7/2019 10:58,no,"['colour', 'stays', 'after', '24', 'hours']",0
4257,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,sheriyh, easy to glide on lips , Touch of Nude,5,11/7/2019 10:58,no,"['easy', 'to', 'glide', 'on', 'lips']",1
4258,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,marrymq,recieved in good condition thank so much for fast delivery too , Plum Perfec,5,11/2/2019 13:17,no,"['recieved', 'in', 'good', 'condition', 'thank', 'so', 'much', 'for', 'fast', 'delivery', 'too']",1
4259,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,clafadrigo,actually wanted to change colour, Technically Pink,5,11/2/2019 17:58,no,"['actually', 'wanted', 'to', 'change', 'colour']",0
4260,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,clafadrigo,the cs was too slow to answer, Technically Pink,5,11/2/2019 17:58,no,"['the', 'cs', 'was', 'too', 'slow', 'to', 'answer']",-1
4261,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,clafadrigo,nevertheless it was fast delivery , Technically Pink,5,11/2/2019 17:58,no,"['nevertheless', 'it', 'was', 'fast', 'delivery']",1
4262,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,phyllisdental,fast delivery lovely colour love it , Up to Date,5,11/2/2019 17:47,no,"['fast', 'delivery', 'lovely', 'colour', 'love', 'it']",1
4263,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,sg9085_07118,received in bubble wrap, Touch of Nude,5,10/4/2019 16:22,no,"['received', 'in', 'bubble', 'wrap']",0
4264,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,sg9085_07118,i like the lipstick, Touch of Nude,5,10/4/2019 16:22,no,"['i', 'like', 'the', 'lipstick']",1
4265,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,sg9085_07118, delivery is fast, Touch of Nude,5,10/4/2019 16:22,no,"['delivery', 'is', 'fast']",1
4266,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,sg9085_07118,will order again, Touch of Nude,5,10/4/2019 16:22,no,"['will', 'order', 'again']",0
4267,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,joanjsia,product came quick, Touch of Nude,5,10/9/2019 4:46,no,"['product', 'came', 'quick']",0
4268,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,joanjsia,love the colour, Touch of Nude,5,10/9/2019 4:46,no,"['love', 'the', 'colour']",1
4269,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,joanjsia,thanks, Touch of Nude,5,10/9/2019 4:46,no,['thanks'],0
4270,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,joanjsia,will order more , Touch of Nude,5,10/9/2019 4:46,no,"['will', 'order', 'more']",0
4271,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,bernicechai1120,well packed, Technically Pink,4,8/20/2019 13:10,no,"['well', 'packed']",1
4272,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,bernicechai1120,fast delivery bought when buy 1 free 1 promotion however, Technically Pink,4,8/20/2019 13:10,no,"['fast', 'delivery', 'bought', 'when', 'buy', '1', 'free', '1', 'promotion', 'however']",1
4273,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,bernicechai1120, the all fired up doesn as good condition as others you can find out the flaws outside, Technically Pink,4,8/20/2019 13:10,no,"['the', 'all', 'fired', 'up', 'doesn', 'as', 'good', 'condition', 'as', 'others', 'you', 'can', 'find', 'out', 'the', 'flaws', 'outside']",0
4274,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,bernicechai1120,inside the lipstick, Technically Pink,4,8/20/2019 13:10,no,"['inside', 'the', 'lipstick']",0
4275,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,bernicechai1120,the manufacturer date is dec 2016, Technically Pink,4,8/20/2019 13:10,no,"['the', 'manufacturer', 'date', 'is', 'dec', '2016']",0
4276,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,bernicechai1120, that mean it isn new, Technically Pink,4,8/20/2019 13:10,no,"['that', 'mean', 'it', 'isn', 'new']",0
4277,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,bernicechai1120,nearly expired disappointed about, Technically Pink,4,8/20/2019 13:10,no,"['nearly', 'expired', 'disappointed', 'about']",-1
4278,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,jennychua527,fast delivery , Plum Perfec,5,9/14/2019 1:57,yes,"['fast', 'delivery']",1
4279,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,jennychua527,items received in good condition all manufactured in 2019 , Plum Perfec,5,9/14/2019 1:57,yes,"['items', 'received', 'in', 'good', 'condition', 'all', 'manufactured', 'in', '2019']",1
4280,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,jennychua527,loved it thanks , Plum Perfec,5,9/14/2019 1:57,yes,"['loved', 'it', 'thanks']",1
4281,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,carinesong,item received, Mauve It Up,5,9/18/2019 7:38,no,"['item', 'received']",0
4282,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,carinesong,not the free items so disappointed as felt being misled by the promotion, Mauve It Up,5,9/18/2019 7:38,no,"['not', 'the', 'free', 'items', 'so', 'disappointed', 'as', 'felt', 'being', 'misled', 'by', 'the', 'promotion']",0
4283,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,ngjingyiiii,fast delivery , Make Me Blush,5,9/7/2019 23:45,no,"['fast', 'delivery']",1
4284,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,ngjingyiiii,everything was well packed, Make Me Blush,5,9/7/2019 23:45,no,"['everything', 'was', 'well', 'packed']",1
4285,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,ngjingyiiii,brought it on sale plus it comes with free makeup remover, Make Me Blush,5,9/7/2019 23:45,no,"['brought', 'it', 'on', 'sale', 'plus', 'it', 'comes', 'with', 'free', 'makeup', 'remover']",1
4286,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,ngjingyiiii,best deal ever, Make Me Blush,5,9/7/2019 23:45,no,"['best', 'deal', 'ever']",1
4287,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,ngjingyiiii,the colour is nice toooo great purchase , Make Me Blush,5,9/7/2019 23:45,no,"['the', 'colour', 'is', 'nice', 'toooo', 'great', 'purchase']",1
4288,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,josalinekwek,fast delivery , Avenue C,5,9/17/2019 7:34,no,"['fast', 'delivery']",1
4289,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,katieqtlin,super fast delivery, Make Me Blush,5,8/31/2019 10:21,no,"['super', 'fast', 'delivery']",1
4290,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,katieqtlin,ordered thursday evening, Make Me Blush,5,8/31/2019 10:21,no,"['ordered', 'thursday', 'evening']",0
4291,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,katieqtlin, got it sat morning, Make Me Blush,5,8/31/2019 10:21,no,"['got', 'it', 'sat', 'morning']",0
4292,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,katieqtlin,products are well wrapped, Make Me Blush,5,8/31/2019 10:21,no,"['products', 'are', 'well', 'wrapped']",1
4293,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,katieqtlin,very pleased, Make Me Blush,5,8/31/2019 10:21,no,"['very', 'pleased']",1
4294,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,katieqtlin,thank you , Make Me Blush,5,8/31/2019 10:21,no,"['thank', 'you']",1
4295,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,syazanatai,got it during flash sale, Avenue C,5,9/2/2019 19:17,no,"['got', 'it', 'during', 'flash', 'sale']",0
4296,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,syazanatai,came a free lipstick, Avenue C,5,9/2/2019 19:17,no,"['came', 'a', 'free', 'lipstick']",1
4297,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,syazanatai,eye makeup remover, Avenue C,5,9/2/2019 19:17,no,"['eye', 'makeup', 'remover']",0
4298,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,syazanatai,items came in just few days, Avenue C,5,9/2/2019 19:17,no,"['items', 'came', 'in', 'just', 'few', 'days']",0
4299,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,mixueang,thank you for the fast delivery during this international sales period, Up to Date,4,7/31/2019 14:28,no,"['thank', 'you', 'for', 'the', 'fast', 'delivery', 'during', 'this', 'international', 'sales', 'period']",1
4300,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,mixueang,the promotion on the free lipstick given , Up to Date,4,7/31/2019 14:28,no,"['the', 'promotion', 'on', 'the', 'free', 'lipstick', 'given']",1
4301,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,mixueang,up to date mfg dated 2019, Up to Date,4,7/31/2019 14:28,no,"['up', 'to', 'date', 'mfg', 'dated', '2019']",0
4302,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,mixueang,however, Up to Date,4,7/31/2019 14:28,no,['however'],0
4303,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,mixueang, downside on the free lipstick lust for blush mfg dated in 2016, Up to Date,4,7/31/2019 14:28,no,"['downside', 'on', 'the', 'free', 'lipstick', 'lust', 'for', 'blush', 'mfg', 'dated', 'in', '2016']",0
4304,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,mixueang, , Up to Date,4,7/31/2019 14:28,no,[],0
4305,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,winterdance,even though it a powder matte, Make Me Blush,5,8/26/2019 10:42,no,"['even', 'though', 'it', 'a', 'powder', 'matte']",-1
4306,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,winterdance, it doesn out the lips, Make Me Blush,5,8/26/2019 10:42,no,"['it', 'doesn', 'out', 'the', 'lips']",0
4307,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,winterdance,colour is great everyday coral, Make Me Blush,5,8/26/2019 10:42,no,"['colour', 'is', 'great', 'everyday', 'coral']",1
4308,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,triuge,got bit of haul this time, Touch of Nude,5,8/5/2019 20:12,no,"['got', 'bit', 'of', 'haul', 'this', 'time']",0
4309,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,triuge,i very happy, Touch of Nude,5,8/5/2019 20:12,no,"['i', 'very', 'happy']",1
4310,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,triuge,even got 2 bottles of mini makeup remover as free gift, Touch of Nude,5,8/5/2019 20:12,no,"['even', 'got', '2', 'bottles', 'of', 'mini', 'makeup', 'remover', 'as', 'free', 'gift']",1
4311,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,triuge,received all the items relatively fast, Touch of Nude,5,8/5/2019 20:12,no,"['received', 'all', 'the', 'items', 'relatively', 'fast']",1
4312,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,triuge, can wait to try them, Touch of Nude,5,8/5/2019 20:12,no,"['can', 'wait', 'to', 'try', 'them']",0
4313,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,triuge,have heard such good things about them , Touch of Nude,5,8/5/2019 20:12,no,"['have', 'heard', 'such', 'good', 'things', 'about', 'them']",1
4314,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,cheap_treats,delivery speed was little slow, Cherry Chic,4,8/5/2019 16:04,no,"['delivery', 'speed', 'was', 'little', 'slow']",-1
4315,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,cheap_treats,maybe due to the sales period at the time, Cherry Chic,4,8/5/2019 16:04,no,"['maybe', 'due', 'to', 'the', 'sales', 'period', 'at', 'the', 'time']",0
4316,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,cheap_treats, lots of orders to fulfil so understandable, Cherry Chic,4,8/5/2019 16:04,no,"['lots', 'of', 'orders', 'to', 'fulfil', 'so', 'understandable']",1
4317,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,cheap_treats,colour is slightly different than pictured, Cherry Chic,4,8/5/2019 16:04,no,"['colour', 'is', 'slightly', 'different', 'than', 'pictured']",0
4318,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,cheap_treats,still nice colour, Cherry Chic,4,8/5/2019 16:04,no,"['still', 'nice', 'colour']",1
4319,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,cheap_treats,texture, Cherry Chic,4,8/5/2019 16:04,no,['texture'],0
4320,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,cheap_treats, , Cherry Chic,4,8/5/2019 16:04,no,[],0
4321,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,greyhoundcanni,got the items that are well packed, Cherry Chic,5,9/3/2019 17:27,no,"['got', 'the', 'items', 'that', 'are', 'well', 'packed']",1
4322,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,greyhoundcanni,in good condition, Cherry Chic,5,9/3/2019 17:27,no,"['in', 'good', 'condition']",1
4323,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,greyhoundcanni,thank you, Cherry Chic,5,9/3/2019 17:27,no,"['thank', 'you']",1
4324,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,loisloved,good deal, Mauve It Up,5,9/1/2019 8:54,no,"['good', 'deal']",1
4325,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,loisloved,value for money, Mauve It Up,5,9/1/2019 8:54,no,"['value', 'for', 'money']",0
4326,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,zoeylum0103,its pretty, Cherry Chic,5,9/9/2019 23:40,no,"['its', 'pretty']",1
4327,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,zoeylum0103,pretty fast delivery would say, Cherry Chic,5,9/9/2019 23:40,no,"['pretty', 'fast', 'delivery', 'would', 'say']",1
4328,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,zoeylum0103,the packaging was good as wel , Cherry Chic,5,9/9/2019 23:40,no,"['the', 'packaging', 'was', 'good', 'as', 'wel']",1
4329,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,melady73,received, Technically Pink,5,8/6/2019 14:27,no,['received'],0
4330,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,melady73,well packed , Technically Pink,5,8/6/2019 14:27,no,"['well', 'packed']",1
4331,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,melady73,thank you for the free gifts too , Technically Pink,5,8/6/2019 14:27,no,"['thank', 'you', 'for', 'the', 'free', 'gifts', 'too']",1
4332,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,melady73,hope to have more lipstick sales like this , Technically Pink,5,8/6/2019 14:27,no,"['hope', 'to', 'have', 'more', 'lipstick', 'sales', 'like', 'this']",1
4333,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,kc6008,deliver is fast, Plum Perfec,5,8/5/2019 15:43,no,"['deliver', 'is', 'fast']",1
4334,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,kc6008, bought during sales, Plum Perfec,5,8/5/2019 15:43,no,"['bought', 'during', 'sales']",0
4335,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,kc6008, very good deal, Plum Perfec,5,8/5/2019 15:43,no,"['very', 'good', 'deal']",1
4336,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,kc6008, will buy more, Plum Perfec,5,8/5/2019 15:43,no,"['will', 'buy', 'more']",0
4337,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,kc6008,more, Plum Perfec,5,8/5/2019 15:43,no,['more'],0
4338,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,kc6008, free make up remover, Plum Perfec,5,8/5/2019 15:43,no,"['free', 'make', 'up', 'remover']",1
4339,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,lshannon87,ordered on friday, Mauve It Up,5,8/20/2019 14:14,no,"['ordered', 'on', 'friday']",0
4340,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,lshannon87,received following tuesday, Mauve It Up,5,8/20/2019 14:14,no,"['received', 'following', 'tuesday']",0
4341,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,lshannon87,fast, Mauve It Up,5,8/20/2019 14:14,no,['fast'],1
4342,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,lshannon87,good , Mauve It Up,5,8/20/2019 14:14,no,['good'],1
4343,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,airdeenah,2nd time ordering , Mauve It Up,5,8/21/2019 0:51,no,"['2nd', 'time', 'ordering']",0
4344,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,airdeenah,love it , Mauve It Up,5,8/21/2019 0:51,no,"['love', 'it']",1
4345,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,airdeenah,the colours are so cute, Mauve It Up,5,8/21/2019 0:51,no,"['the', 'colours', 'are', 'so', 'cute']",1
4346,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,airdeenah,it very pigmented , Mauve It Up,5,8/21/2019 0:51,no,"['it', 'very', 'pigmented']",0
4347,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,yuna934408,cannot check the barcode of this item, Orange Sh,1,8/6/2019 19:08,no,"['can', 'not', 'check', 'the', 'barcode', 'of', 'this', 'item']",0
4348,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,yuna934408,not authentic at all, Orange Sh,1,8/6/2019 19:08,no,"['not', 'authentic', 'at', 'all']",1
4349,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,yuna934408,it return 15 days, Orange Sh,1,8/6/2019 19:08,no,"['it', 'return', '15', 'days']",0
4350,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,yuna934408, returned it in next 3 days after recieved, Orange Sh,1,8/6/2019 19:08,no,"['returned', 'it', 'in', 'next', '3', 'days', 'after', 'recieved']",0
4351,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,yuna934408,seller rejected my return request, Orange Sh,1,8/6/2019 19:08,no,"['seller', 'rejected', 'my', 'return', 'request']",-1
4352,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,brown_fluffy,i love the colours, Technically Pink,5,8/22/2019 20:38,no,"['i', 'love', 'the', 'colours']",1
4353,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,brown_fluffy,glad that bought it on shopee maybelline 1 for 1 sales, Technically Pink,5,8/22/2019 20:38,no,"['glad', 'that', 'bought', 'it', 'on', 'shopee', 'maybelline', '1', 'for', '1', 'sales']",1
4354,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,tan.anny,colour is towards purplish pink, Plum Perfec,3,8/23/2019 16:49,no,"['colour', 'is', 'towards', 'purplish', 'pink']",0
4355,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,tan.anny,texture is not smooth, Plum Perfec,3,8/23/2019 16:49,no,"['texture', 'is', 'not', 'smooth']",1
4356,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,safff,item delivered as described, Plum Perfec,5,8/11/2019 13:22,no,"['item', 'delivered', 'as', 'described']",0
4357,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,safff,fast delivery, Plum Perfec,5,8/11/2019 13:22,no,"['fast', 'delivery']",1
4358,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,safff,thank you seller , Plum Perfec,5,8/11/2019 13:22,no,"['thank', 'you', 'seller']",1
4359,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,kendrakohwn,they sent the wrong shade for me, Touch of Nude,1,4/3/2019 23:26,no,"['they', 'sent', 'the', 'wrong', 'shade', 'for', 'me']",-1
4360,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,kendrakohwn,up till now the transaction is already completed yet im yet to receive updates on my replacement, Touch of Nude,1,4/3/2019 23:26,no,"['up', 'till', 'now', 'the', 'transaction', 'is', 'already', 'completed', 'yet', 'im', 'yet', 'to', 'receive', 'updates', 'on', 'my', 'replacement']",0
4361,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,kendrakohwn,they do not reply promptly to your chats, Touch of Nude,1,4/3/2019 23:26,no,"['they', 'do', 'not', 'reply', 'promptly', 'to', 'your', 'chats']",1
4362,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,kendrakohwn,delay even tho they asked me to cancel the refund request as they wanted to settle it themselves, Touch of Nude,1,4/3/2019 23:26,no,"['delay', 'even', 'tho', 'they', 'asked', 'me', 'to', 'cancel', 'the', 'refund', 'request', 'as', 'they', 'wanted', 'to', 'settle', 'it', 'themselves']",0
4363,Maybelline,Lips,Maybelline Color Sensational Powder Matte Lipstick Range,14.9,kendrakohwn,very dissapointing , Touch of Nude,1,4/3/2019 23:26,no,"['very', 'dissapointing']",0
